"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"74486094789","2020-06-28T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","70","72","0.00",,,,"94","29.73","FEW:02 120 FEW:02 150 SCT:04 250","29.70","10.00","71","240",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/28/20 01:51:02 METAR KJFK 280651Z 24004KT 10SM FEW120 FEW150 SCT250 22/21 A2973 RMK AO2 SLP068 T02220211 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","69","71","0.00",,,,"94","29.72","FEW:02 120 FEW:02 150 SCT:04 250","29.70","10.00","70","210",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/28/20 02:51:02 METAR KJFK 280751Z 21005KT 10SM FEW120 FEW150 SCT250 22/21 A2973 RMK AO2 SLP066 T02170206 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","70","72","0.00",,"+0.00","5","94","29.73","FEW:02 120 BKN:07 150","29.72","10.00","71","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/28/20 03:51:02 METAR KJFK 280851Z 26004KT 10SM FEW120 BKN150 22/21 A2974 RMK AO2 SLP069 T02220211 55001 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","72",,,"+0.00","5","94","29.73",,"29.71","9.94","71","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 62604 10222 20211 30060 40069 55001 90851 555 92809=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","70","72","0.00",,,,"94","29.74","FEW:02 85 BKN:07 110 BKN:07 150","29.72","9.00","71","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/28/20 04:51:02 METAR KJFK 280951Z 20004KT 9SM FEW085 BKN110 BKN150 22/21 A2975 RMK AO2 SLP072 T02220211 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","71","74","0.00",,,,"91","29.75","FEW:02 80 SCT:04 110 SCT:04 250","29.74","9.00","72","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/28/20 05:51:02 METAR KJFK 281051Z 22005KT 9SM FEW080 SCT110 SCT250 23/22 A2976 RMK AO2 SLP076 T02330217 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","70","76","0.00",,"-0.02","1","82","29.76","FEW:02 80 SCT:04 110 SCT:04 250","29.74","10.00","72","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13606/28/20 06:51:02 METAR KJFK 281151Z 23005KT 10SM FEW080 SCT110 SCT250 24/21 A2976 RMK AO2 SLP077 70025 T02440211 10244 20217 51008 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","76",,,"-0.02","1","82","29.76","74","29.73","9.94","72","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32866 42305 10244 20211 30067 40077 51008 91151 333 10267 20217 70064 555 92812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","70","78","0.00",,,,"76","29.76","FEW:02 80 FEW:02 110 SCT:04 250","29.74","10.00","73","190",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/28/20 07:51:02 METAR KJFK 281251Z 19004KT 10SM FEW080 FEW110 SCT250 26/21 A2976 RMK AO2 SLP079 T02560211 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","70","81","0.00",,,,"69","29.76","FEW:02 40 SCT:04 110 BKN:07 250","29.74","10.00","74","160",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/28/20 08:51:02 METAR KJFK 281351Z 16004KT 10SM FEW040 SCT110 BKN250 27/21 A2976 RMK AO2 SLP078 T02720211 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","70","82","0.00",,"-0.00","1","67","29.76","SCT:04 40 SCT:04 110 SCT:04 250","29.74","10.00","74","190",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11806/28/20 09:51:02 METAR KJFK 281451Z 19008KT 10SM SCT040 SCT110 SCT250 28/21 A2976 RMK AO2 SLP078 T02780211 51001 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","82",,,"-0.00","1","67","29.76","41","29.73","9.94","74","190",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 41908 10278 20211 30067 40078 51001 91451 555 92815=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","69","84","0.00",,,,"61","29.76","SCT:04 40 SCT:04 110 BKN:07 250","29.74","10.00","74","190",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/28/20 10:51:02 METAR KJFK 281551Z 19008KT 10SM SCT040 SCT110 BKN250 29/21 A2976 RMK AO2 SLP077 T02890206 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","67","86","0.00",,,,"53","29.74","SCT:04 40 SCT:04 55 SCT:04 150","29.72","10.00","73","180",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12406/28/20 11:51:02 METAR KJFK 281651Z 18010KT 10SM SCT040 SCT055 SCT150 30/19 A2974 RMK AO2 LTG DSNT NE SLP071 T03000194 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","69","85","0.00",,"+0.04","8","59","29.72","FEW:02 40 SCT:04 55 SCT:04 150","29.70","10.00","74","170",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15506/28/20 12:51:02 METAR KJFK 281751Z 17012KT 10SM FEW040 SCT055 SCT150 29/21 A2972 RMK AO2 SLP063 CB DSNT NW TCU DSNT S-SW T02940206 10300 20244 58015 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","85",,,"+0.04","8","59","29.72","41","29.69","9.94","74","170",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32666 61712 10294 20206 30053 40063 58015 91751 333 10300 20228 555 92818=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","69","85","0.00",,,,"59","29.71","FEW:02 40 SCT:04 55 SCT:04 150","29.69","10.00","74","180",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13506/28/20 13:51:02 METAR KJFK 281851Z 18013KT 10SM FEW040 SCT055 SCT150 29/21 A2971 RMK AO2 SLP061 CB DSNT NW TCU DSNT SW T02940206 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","69","85","0.00",,,,"59","29.70","SCT:04 55 SCT:04 150 BKN:07 250","29.67","10.00","74","170",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13506/28/20 14:51:02 METAR KJFK 281951Z 17015KT 10SM SCT055 SCT150 BKN250 29/21 A2970 RMK AO2 LTG DSNT NW SLP057 CB DSNT NW T02940206 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","67","82","0.00",,"+0.01","5","60","29.70","SCT:04 55 SCT:04 150 BKN:07 250","29.67","10.00","72","180",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13906/28/20 15:51:02 METAR KJFK 282051Z 18016KT 10SM SCT055 SCT150 BKN250 28/19 A2970 RMK AO2 LTG DSNT N SLP058 CB DSNT N T02780194 55004 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","82",,,"+0.01","5","60","29.70","57","29.67","9.94","72","180",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 61816 10278 20194 30046 40058 55004 92051 555 92821=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","69","79","0.00",,,,"72","29.70","SCT:04 60 SCT:04 130 BKN:07 250","29.67","10.00","72","170",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12206/28/20 16:51:02 METAR KJFK 282151Z 17012KT 10SM SCT060 SCT130 BKN250 26/21 A2970 RMK AO2 SLP057 CB DSNT W T02610206 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","69","77","0.00",,,,"77","29.71","BKN:07 65 BKN:07 150 BKN:07 250","29.69","10.00","72","080",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13006/28/20 17:51:02 METAR KJFK 282251Z 08006KT 10SM BKN065 BKN150 BKN250 25/21 A2971 RMK AO2 LTG DSNT W AND NW SLP060 T02500206 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T18:00:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","69","77","T","TS:7 -RA:02 |RA TS TS |RA",,,"77",,"SCT:04 50 BKN:07 75 BKN:07 100","29.70","10.00","72","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17406/28/20 18:00:02 SPECI KJFK 282300Z 12004KT 10SM -TSRA SCT050CB BKN075 BKN100 25/21 A2972 RMK AO2 LTG DSNT W AND NW RAB00 TSB00 FRQ LTGICCG W TS W MOV E P0000 T02500206 (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T18:27:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.76","64","68","0.21","TS:7 +RA:02 BR:1 |RA TS |RA",,,"87",,"SCT:04 38 BKN:07 60 BKN:07 110","29.74","2.00","66","230","31","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET21206/28/20 18:27:02 SPECI KJFK 282327Z 23015G27KT 2SM R04R/1800V4500FT +TSRA BR SCT038CB BKN060 BKN110 20/18 A2976 RMK AO2 PK WND 22038/2317 LTG DSNT NW RAB00 TSB00 FRQ LTGICCG OHD TS OHD MOV E P0021 T02000178 (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T18:36:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","66","71","0.42","TS:7 +RA:02 |RA TS TS |RA",,,"84",,"BKN:07 30 BKN:07 60 BKN:07 110","29.70","2.00","68","340","33","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET20406/28/20 18:36:02 SPECI KJFK 282336Z 34015G29KT 2SM R04R/2000V5000FT +TSRA BKN030CB BKN060 BKN110 22/19 A2972 RMK AO2 PK WND 22038/2317 WSHFT 2318 RAB00 TSB00 FRQ LTGICCG E TS E MOV E P0042 T02170189 (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T18:41:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","68","71","0.51","TS:7 +RA:02 BR:1 |RA TS |RA",,,"90",,"BKN:07 30 BKN:07 60 BKN:07 110","29.69","2.00","69","060",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET22406/28/20 18:41:02 SPECI KJFK 282341Z 06013KT 2SM R04R/2000VP6000FT +TSRA BR BKN030CB BKN060 BKN110 22/20 A2971 RMK AO2 PK WND 22038/2317 WSHFT 2327 LTG DSNT SW RAB00 TSB00 PRESFR FRQ LTGICCG E TS E MOV E P0051 T02170200 (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T18:44:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","68","71","0.52","TS:7 RA:02 BR:1 |RA TS |RA",,,"90",,"SCT:04 30 BKN:07 55 BKN:07 80","29.70","4.00","69","070",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET22306/28/20 18:44:02 SPECI KJFK 282344Z 07011KT 4SM R04R/2800VP6000FT TSRA BR SCT030CB BKN055 BKN080 22/20 A2972 RMK AO2 PK WND 22038/2317 WSHFT 2328 LTG DSNT S AND SW RAB00 TSB00 OCNL LTGICCG E TS E MOV E P0052 T02170200 (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","68","73","0.52","TS:7 -RA:02 |RA TS TS |RA","-0.02","3","84","29.72","BKN:07 30 BKN:07 60 BKN:07 100","29.70","4.00","70","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET22606/28/20 18:51:02 METAR KJFK 282351Z 12008KT 4SM -TSRA BKN030CB BKN060 BKN100 23/20 A2973 RMK AO2 PK WND 22038/2317 WSHFT 2328 LTG DSNT SE-SW RAB00 TSB00 SLP066 OCNL LTGICCG E TS E MOV E P0052 60052 T02280200 10300 20200 53008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","73",,,"-0.02","3","84","29.72","26","29.70","3.73","70","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 11556 61208 10228 20200 30056 40066 53008 60131 92351 333 10300 20200 555 92900=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T19:02:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","68","72","T","VCTS:7 ||",,,"87",,"SCT:04 26 BKN:07 80 BKN:07 150","29.70","10.00","69","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14806/28/20 19:02:03 SPECI KJFK 290002Z 15009KT 10SM VCTS SCT026 BKN080 BKN150 22/20 A2973 RMK AO2 LTG DSNT S AND SW RAE2357 TSE02 P0000 T02220200 (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T19:08:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","69","72","T",,,,"91",,"SCT:04 26 BKN:07 80 BKN:07 150","29.70","10.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14306/28/20 19:08:03 SPECI KJFK 290008Z 00000KT 10SM SCT026 BKN080 BKN150 22/21 A2972 RMK AO2 LTG DSNT S AND SW RAE2357 TSE02 P0000 T02220206 (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","68","73","0.00",,,,"84","29.72","SCT:04 30 BKN:07 80 BKN:07 100","29.70","10.00","70","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15006/28/20 19:51:03 METAR KJFK 290051Z 18003KT 10SM SCT030 BKN080 BKN100 23/20 A2973 RMK AO2 LTG DSNT SE AND S RAE2357 TSE02 SLP066 P0000 T02280200 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","69","73","0.00",,,,"87","29.74","FEW:02 70 BKN:07 110","29.72","10.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13206/28/20 20:51:03 METAR KJFK 290151Z 00000KT 10SM FEW070 BKN110 23/21 A2974 RMK AO2 SLP071 FRQ LTGIC DSNT S CB DSNT S T02280206 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","70","73","0.00",,"-0.02","3","90","29.75","BKN:07 120","29.72","10.00","71","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11006/28/20 21:51:03 METAR KJFK 290251Z 22007KT 10SM BKN120 23/21 A2975 RMK AO2 SLP074 60000 T02280211 53008 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","73",,,"-0.02","3","90","29.75",,"29.72","9.94","71","220",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07074486 12966 62207 10228 20211 30063 40074 53008 69907 90251 555 92903=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-28T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","68","71","0.00",,,,"90","29.75","SCT:04 130","29.72","10.00","69","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09806/28/20 22:51:03 METAR KJFK 290351Z 21006KT 10SM SCT130 22/20 A2975 RMK AO2 SLP075 T02170200 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
